ID_questionnaire;civilite;diplome;promo;admission;nationalite1;FR/UE/HUE;Age;FormComp;DeaMsc;Doctorat;DESSMBA;AutresForm;LieuForm;SitPro;RecchEmp;RecchAutre;NbExp;NbreEmp;AnnRef;TypEntrep;CreaEnt;Dirigeant;EntIndep;TailEntrp;TaGrpe;LieuTra;EntrFra;Pays;Rep;NbEnc;Activité principale employeur;AutAct;Société;Fonction;FonctAut;DomAct;DomActAut;Poste;Mission;AnnSal;SalBrut;SalVar;SalPart;SalAvant;Aspi;Atouts;Freins
1249;2;3;17;1;FRANCE;FR;44;2;;;;;;1;;;19;2;;1;2;;2;8;8;1;;;2;7;1;;Alcatel-Lucent France;8;;;Vente de l'ensemble du portfeuille produit : Réseaux fixes et mobiles, Services, et Réseaux d'entreprises;Directeur commercial Grands Comptes;Direction Des Ventes Grands Comptes (Global Account) pour le premier client Européen;2008;230 000;67 000;;4 080;2;Une capacité à changer de fonction et/ou de role tous les 18mois à 3 ans.;
806;2;3;28;1;FRANCE;FR;29;2;;;;;;1;;;3;2;2009;1;2;2;2;8;8;3;;11;1;1;1;;Alcatel-Shanghai Bell;4;;6;;Architecte LTE;Au sein des activités recherche et dévelopement d'Alcatel-Lucent à Pékin, j'élabore l'architecture des fonctions d'Opération, Administration et Maintenance (OAM) des réseaux LTE (4G) ;2009;29 000;3 000;0;3 000;3;Autonomie, capacité d'analyse, esprit d'initiative.;J'ai commis l'erreur d'effectuer un VIE en Chine. Je l'ai fait par fascination pour cette culture, et le voyage fut humainement très enrichissant. Professionnellement, ce fut une grave erreur puisque j'en suis sorti sans emploi au moment de la crise économique, m'obligeant à accepter un emploi aux conditions (rémunération, pression, congés, assurance sociales) chinoises, c'est à dire mauvaises.
463;2;3;25;4;FRANCE;FR;34;2;;;;;;1;;;8;2;2009;1;1;1;1;1;;2;;;5;2;;Editeur Presse;Alcyon Media SARL;;Journalisme, rédaction, édition;;Journalisme édition;Directeur de la publication;Editer un magazine;2008;80 000;;4 000;4 000;1;Les compétences multiples d'une formation d'ingénieur qui permettent de remplir toutes les fonctions d'une petite société d'édition et surtout qui permettent une bonne adaptation.;Le marché délicat de la presse
102;2;3;19;1;FRANCE;FR;39;1;;;;1994;1;1;;;15;6;2009;1;2;;1;2;;2;;;2;5;4;;Allegorithmic;;operations;;jeux video;Directeur des opérations / Chief Operating Officer;;2008;60 000;;;;2;;
912;2;3;31;1;FRANCE;FR;27;2;;;;;;1;;;3;2;2009;1;2;2;1;6;;2;;;5;1;12;;Alma Consulting Group;11;;5;;Consultant en financement de l'innovation;Aider les entreprises ou les universitaires européens à obtenir des financements pour mener des projets de R&D en partenariat.;2009;31 000;;4 000;;3;Esprit d'analyse et de synthèse  Bon Relationnel  Bonne réputation du diplome;Difficulté personnelle pour orienter ma carrière (difficulté pour déterminer le poste qui m'intéresse)  Difficulté pour trouver un poste intéressant en Province
178;2;3;14;1;FRANCE;FR;43;1;;;;1;2;1;;;19;3;2009;1;2;2;2;8;8;4;1;5;2;5;15;;ALSTOM;;Technologie;;energie;Technology Processes and measurement Director;Organisation et pilotage de la R&D du secteur Energie (Power Systems) d'ALSTOM (25000 employes, 23 centres R&D dans le monde);2008;150 000;30 000;10 000;80 000;2;experience systemier, internationale, mobilite;specialisation sur secteur aeronautique et defense (18 ans)
1182;1;3;23;4;FRANCE;FR;35;2;;;;;;1;;;11;2;2009;1;2;;1;8;;2;;;4;1;15;;ALSTOM Transport;12;;3;;Maintenance Bid Manager (Je vais des offres de maintenance d'équipements électroniques montés sur du ferroviaire);Répondre à des appels d'offre de maintenance d'équipements ferroviaires - Etablir les cotations correspondantes et les faire valider - Par ailleurs   management d'un contrat de maintenance;2008;45 000;0;3 000;;1;Sans vouloir flatter l'égo de l'école, je pense qu'avoir fait une école comme Telecom Paris m'a aider à entrer facilement chez Thales pour mon premier travail et qu'ensuite mes capacités d'adaptation ainsi que mes compétences techniques acquises aucours de mes années d'étude m'ont permis de gravir les différents échelons.;J'ai eu trois enfants au cours de ces premières années de carrière   cela ne facilite pas les choses.... (3 périodes d'absence...), je travaille à 80%   je ne souhaite pas évoluer plus pour l'instant car n'aurais pas le temps de tout gérer et je pense qu'on ne me laisserait pas facilement un poste trop prenant en connaissance de causes...
885;2;3;28;4;FRANCE;FR;31;2;;;;;;1;;;7;2;2009;1;2;;2;8;8;2;;;5;5;15;;ALSTOM Transport;3;;3;;Architecte produit;Mener des développements (QCDP) de produits de signalisation féroviaire.;2008;47 000;;4 000;;2;- Connaissances techniques générales (électronique, informatique, réseaux)  - Capacité de synthèse  - Communication  - Leadership;
997;2;1;28;9;FRANCE;FR;48;2;;;;;;1;;;22;2;2009;1;2;2;2;8;8;1;;;5;5;15;;ALSTOM Transport;4;;8;;Responsable Programme de développement système CBTC (Automatisme de conduite de train/metro);Design & architecture système de conduite automatique de trains, Coordination entre équipes de developpement, intégration de sous systèmes ;2008;70 000;3 400;15 000;;2;bonne capacité de travail, ne pas compter ses efforts, fort interêt dans le domaine, transparence et bonne communication, honnêteté vis à vis de ma hiérarchie et de les collaborteurs;j'aurais probablement évolué plus vite si j'avais pu disposer d'un réseau efficace mais ce n'est pas le plus important 
59;2;3;21;1;FRANCE;FR;36;2;;;;;;1;;;13;4;2009;1;2;2;1;8;;1;;;5;1;2;;Alten;4;;6;;Chef de Projet WISP (Wireless Internet Service Provider);Gestion de la plateforme d'accès data entreprise Orange France;2009;48 000;0;2 000;4 000;3;;
851;2;3;24;1;FRANCE;FR;34;2;;;;;;1;;;10;5;2009;1;2;2;2;7;8;1;;;5;1;5;;ALTEN ;12;;7;;Chef de projet Télécom;Suivi de projet   rédaction cahier des charges, négociation, suivi de planning et contrôle des tâches, reporting;2008;45 000;;;3 270;3;;
890;2;3;30;1;FRANCE;FR;27;1;2005;;;;1;1;;;2;1;2009;1;2;;1;8;;1;;;4;1;5;;Alten SIR;2;;8;;Développeur;Développement d'applis de saisie d'opérations à destination des vendeurs.;2009;39 000;;;;2;Bon sens & pragmatisme;taille de l'entreprise, et la crise actuelle
43;2;3;23;1;FRANCE;FR;34;1;;;2006;;3;1;;;10;2;2009;1;2;2;1;2;;1;;;6;2;18;;Altenor;11;;4;;;;;;;;;2;;
304;2;3;25;9;CANADA;HUE;32;1;1999;;;;1;1;;;8;3;2009;4;1;1;1;1;;4;2;8;1;3;7;;Altius Technologies;2;;;Applications Web + infrastructure;Architecte système;;2007;51 000;0;0;0;2;;
1104;2;1;28;9;FRANCE;FR;31;2;;;;;;1;;;5;1;2009;1;2;2;1;8;;2;;;5;1;5;;Altran;12;;7;;Chef de projet IT;En charge de la mise en place d'infrastructures telecoms dans le monde pour un grand compte.;2008;38 000;0;0;0;2;adaptabilité, capacité d'analyse;complexité des process, manque de transparence du management
907;2;1;31;9;CAMEROUN;HUE;30;2;;;;;;1;;;5;3;2009;1;2;2;2;8;8;1;;;1;1;5;;Altran;12;;5;;PMO;Assistance  au pilotage de projet - Change Manager;2008;40 000;;;;3;Forte  adaptabilité;niveau d'anglais oral
328;2;3;19;1;FRANCE;FR;40;2;;;;;;1;;;14;3;2009;1;2;;2;7;8;1;;;2;2;5;;ALTRAN CIS;11;;8;;Practice Manager;Marketing, Vente et Direction de mission des prestations liées à une offre de conseil;2008;90 000;20 000;;;2;Audace, Autonomie, Capacité à saisir les opportunités;Difficulté à concilier vies personnelle et professionnelle, Pas de gestion de carrières dans les entreprises, Difficulté à se vendre (faire savoir < savoir faire)
1102;2;3;23;4;FRANCE;FR;36;2;;;;;;1;;;11;1;2009;1;2;2;2;6;8;1;;;5;4;5;;Altran Télécoms & Média;11;;7;;Domain Technical Manager sur les Services à Valeur Ajoutée;3 missions principales    Accompagner les BU sur les projets à engagement de résultat, phase avant vente et delivery  Développer et entretenir les compétences et les offres de service d'Altran T&M sur le domaine SVA  Développer les partenariats et la reconnaissance d'Altran T&M sur le marché des SVA  ;2008;67 500;10 500;0;0;2;adaptabilité  vision transversale  communication;communication
684;2;3;30;1;COTE D'I;HUE;29;1;;2007;;;1;1;;;2;1;2009;1;2;2;2;8;8;1;;;4;1;5;;ALTRAN TEM;3;;7;;Ingénieur d'étude ;Optimisation des algorithmes de gestion de ressources pour la 3G et 3G+.  Intégration des services temps réels fondés sur IP et évaluation de leur performance;2008;37 000;0;0;0;2;Une expertise acquise à Télécom Paris option SCS à Toulouse et pendant le doctorat.;Le doctorat qu'il est difficile de vendre en entreprise. 
760;2;3;31;1;FRANCE;FR;26;2;;;;;;1;;;3;1;2009;1;2;2;1;6;;2;;;4;1;7;;Amadeus;2;;8;;Analyste Fonctionnel;;2008;41 000;0;5 000;0;4;;
632;2;3;28;2;ESPAGNE;UE;32;2;;;;;;1;;;6;2;2009;1;2;2;;8;;2;;;5;1;7;;Amadeus;12;;8;;project manager;coordination de projets multidisciplinaires;2008;51 000;3 000;4 000;500;2;;
906;2;3;31;1;FRANCE;FR;26;1;2006;;;;2;1;;;3;1;2009;1;2;2;1;8;;2;;;1;1;7;;Amadeus;7;;8;;Analyste Fonctionel;Specifier fonctionnellement un produit informatique, puis tester que le produit fait bien ce qui a ete specifie;2008;41 500;;7 700;600;2;Formation generaliste dans les systemes d information;aucun
535;1;3;22;1;FRANCE;FR;35;1;1997;;;;2;1;;;11;5;2009;1;1;2;1;8;;2;;;5;3;7;;Amadeus;9;;8;;Unit manager in product management;Encadrement d'une équipe de 5 personnes chargée de concevoir de nouveaux logiciels de réservation et de tarification de billets d'avion pour des compagnies aériennes et des agences de voyage;2008;63 300;4 750;7 270;3 000;3;Formation Grandes Ecoles  Début de carrière dans des cabinets de conseil;Manque de confiance en soi  Manque de courage pour s'éloigner des voies standard correspondant à ma formation
28;2;3;28;1;FRANCE;FR;30;2;;;;;;1;;;6;3;2009;1;2;2;1;8;;2;;;4;1;7;;Amadeus;11;;12;;Chargé d'études économiques;"Amadeus (Sophia Antipolis, France)  Leader mondial des logiciels et services informatiques dédiés à l’industrie du voyage,  Audit interne   Chargé d’études économiques  Support au top management  Pour l’ensemble des produits et des business areas de l’entreprise    &#9654 	Etude de coûts   Création d’un modèle analytique et prospectif	  Analyse quantitative des ventes, des efforts de développement et de marketing	  Analyse fonctionnelle et technique des systèmes d’informations (urbanisme)  &#9654 	Consolidation du budget et des plans à long terme  Pour des projets / produits spécifiques    &#9654 	Etudes de coûts   détermination de prix de vente, business development / business cases  ";2008;46 000;3 000;5 000;4 500;2;;
368;2;3;29;5;FRANCE;FR;30;2;;;;;;1;;;5;2;2009;1;2;2;2;7;8;2;;;1;1;7;;Amadeus;2;;8;;Ingenieur developement logiciel;;2008;56 500;5 000;6 000;;3;;
1252;2;3;26;1;FRANCE;FR;32;2;;;;;;1;;;9;4;;1;2;2;1;7;;2;;;4;1;7;;Amadeus;2;;8;;ingénieur développement logiciel;développement de logiciels pour les compagnies aériennes   spécifications, développement, intégration;2008;52 000;3 000;10 000;;2;compétences techniques, capacité à s'intégrer facilement et à travailler en équipe, capacité à être vite indépendant dans mon travail;
900;2;3;14;5;FRANCE;FR;47;2;;;;;;1;;;21;2;2009;1;2;;2;8;8;2;;;6;5;7;;Amadeus;2;;;Tourisme;Innovation Senior Manager;Augmentation de la capacite a innover;2008;100 000;30 000;20 000;;2;Force de travail;Trop technique, pas assez politique
607;2;3;27;5;FRANCE;FR;33;2;;;;;;1;;;8;2;2009;1;2;2;2;6;7;4;2;4;6;4;7;;Amadeus    ;2;;8;;Unit manager;Developpement logiciel;2008;65 000;0;0;20 000;2;Capacites d'analyse;
198;2;3;19;1;FRANCE;FR;39;1;1995;;;;2;1;;;13;4;2009;1;2;;1;4;;2;;;5;1;8;;Ambarella Corporation;4;;2;;Member of Technical Staff;Architecture de processeurs video;2008;85 000;;;;3;Travail rigoureux;N'aspire pas a une carriere
762;2;1;28;9;LIBAN;HUE;31;2;;;;;;1;;;7;2;2009;1;1;1;2;1;2;2;;;2;3;4;;AMD;3;;8;;Directeur Technique;;2008;55 000;0;10 000;5 000;3;;bof...plein de raisons
22;2;3;29;1;FRANCE;FR;28;2;;;;;;1;;;5;1;2009;1;2;2;2;5;;3;;4;5;2;12;;Analysys Mason;11;;7;;Manager;Encadrement de projets de conseil en strategie;2008;75 000;;10 000;1 000;2;;
33;2;3;29;1;FRANCE;FR;28;1;2003;;;;2;1;;;5;4;2009;1;2;2;1;5;;1;;;4;1;12;;Analysys Mason;14;;7;;Consultant;Consultant en stratégie dans les télécoms et les médias;2008;55 000;5 000;;1 000;2;;Méconnaissance du monde de l'entreprise.  Désir paradoxal entre technique et non-technique  Manque de vision à long terme de ma carrière
359;2;3;30;1;FRANCE;FR;26;2;;;;;;1;;;3,5;1;2009;1;2;2;1;5;;1;;;4;1;12;;Analysys Mason;11;;5;;Consultant;;2008;60 000;7 000;5 000;;1;Diplôme, vivacité d'esprit, langues, communication facile;
424;2;3;26;1;FRANCE;FR;31;2;;;;;;2;1;;8;1;2008;1;2;2;1;6;;3;;10;5;5;6;;Ancien employeur (France)   Solucom  Actuellement en recherche d'emploi en Australie;12;;8;;Anciennement   Directeur de projet / Responsable de département   En recherche d'un poste de project / program manager;Dans mon précédent poste     - Mener les engagements clients et apporter expertise et méthode aux projets et programmes des clients,  - Animer le business development sur une offre de service conseil, exploiter les pistes d'affaires et gérer le développement de l'équipe (recrutement, suivi de carrière, gestion des connaissances, etc,),  ;2008;72 000;8 000;6 000;;2;- Qualités interpersonnelles.  - Forte capacité d'analyse et synthèse, combinée au problem-solving.  - Capacité à travailler sous pression.  - background technique (comprehension des termes et concepts, et appréhension des difficultés techniques);- Background trop spécialisé, trop technique.  - Trop faible développement de leadership.  - Manque de prises de recul pour réorientations de carrière / absence de mentor.  
1223;2;3;29;5;FRANCE;FR;30;2;;;;;;1;;;5;1;2009;1;2;2;1;4;;1;;;4;3;6;;ANEO;11;;8;;Senior Manager;Réalisation de missions de conseil en système d'exploitation, responsabilité d'une équipe de consultants, avant-vente et développement de l'activité;2008;100 000;25 000;;3 000;2;;
75;2;3;28;1;LIBAN;HUE;31;1;;;;2009;1;1;;;5;1;2009;1;2;2;1;4;;1;;;4;1;5;;ANEO SAS;2;;4;;Ingenieurs D'etudes, Maitrise d'ouvrage;j'intervient aupres des clients institutions financiaires en ma qualite de business analyste,;2008;50 000;;;;2;;
278;2;3;11;1;FRANCE;FR;48;2;;;;;;1;;;24;6;2009;1;2;2;2;6;8;1;;;4;1;;Conseil et coutage en risque;Aon France;11;;;Risk consulting;Business Development ;Développement des activités de conseil en gestion des risques;2008;102 000;0;20 000;10 000;3;Capacité d'analyse stratégique  Communication  Animation groupe de travail  Réseau de contacts;
904;2;3;4;1;FRANCE;FR;53;1;1979;;;;1;1;;;29;10;2009;3;2;2;1;8;;1;;;4;3;14;;AP-HP;1;;8;;responsable pôle informatique;base de données   internet  en recherche clinique;2008;60 000;;;;2;compétence technique;indépendance d'esprit
324;2;3;22;1;FRANCE;FR;34;1;1998;2001;;;2;1;;;12;5;2009;3;2;;1;8;;3;;7;1;1;3;;Apple Inc,;2;;7;;Senior Software Engineer;software infrastructure development;2008;110 000;10 000;;;2;execution  - ability to learn quickly  - positive attitude;
309;1;3;22;1;FRANCE;FR;36;2;;;;;;1;;;13;4;2009;1;2;;1;8;;3;;7;5;2;3;;Apple Inc,;2;;10;;Senior Software Video Engineer,;Responsible for software development for video related application, Project lead, ;2008;120 000;;;;1;MS degree from the ENST. Personal resilience as well. ;Pregnancies
133;2;3;1;5;FRANCE;FR;61;2;;;;;;1;;;36;5;2009;4;1;1;1;1;;1;;;1;1;8;;aralïs sarl;11;;2;;ingénieur conseil;études et conseils dans les domaines des technologies des médias;2008;100 000;;;;1;persévérance, ouverture;freins psychologiques à entreprendre. Je me suis mis à mon compte tardivement (52 ans).
524;2;6;4;5;FRANCE;FR;54;1;;;;;;1;;;30;2;2009;2;2;2;1;4;;1;;;3;4;1;;ARCEP;;Régulation;;Régulation;DGA;Supervision activités économiques.  Prospective;2008;146 000;11 000;;5 000;2;Intuition. Goût du changement. Curiosité.  Rationalité;Personnels
423;2;3;30;2;FRANCE;FR;28;2;;;;;;1;;;4;3;2009;1;2;1;2;4;4;4;2;11;2;5;4;Contenu et services pour des telephones portables;Arena Mobile;10;;7;;Directeur Asie;Gérer les filiales en Asie, Suivi de projets stratégiques, Stratégie globale,;2008;60 000;0;0;3 000;2;Formation multi-domaine. Langues. Experience internationale. Capacite de management.;Age. Formation commertial/management.
239;2;3;15;5;FRANCE;FR;44;1;;;1997;;1;1;;;20;4;2009;3;2;;1;8;;1;;;1;1;16;;AREVA;8;;;ENERGIE;Key Account Manager coordinator;Animer une équipe de commerciaux de haut vol,;2008;115 000;15 000;;0;2;;
526;1;3;24;4;FRANCE;FR;34;2;;;;;;1;;;11;7;2009;3;2;2;2;8;8;1;;;6;3;16;;AREVA;5;;;nucléaire;Reponsable planification et offres;Planification industrielle et coodination des offres du secteur;2009;107 000;17 000;;0;1;profil multi-disciplinaire, orientation processus, gestion de projet transverse, gestion du changement;femme, jeune donc moins crédible. Et surtout, ne sortant pas du cursus royal X-Mines.
931;2;1;14;9;CHINE;HUE;50;2;;;;;;1;;;20;4;2009;3;2;2;2;8;8;4;1;11;2;6;16;;AREVA;10;;;Energie electrique;Vice-President, Asia, HR;Gestions de resources humaines en Asia pour le groupe;2008;150 000;30 000;;60 000;2;Vision a long-terme;Trop technique
513;2;3;26;4;FRANCE;FR;33;2;;;;;;1;;;9;5;2009;1;2;;2;5;8;1;;;4;1;16;;AREVA T&D;8;;8;;Bid Manager;diriger la réponse aux appels d'offre à l'export en coordonnant les services techniques, juridique, administratif. ;2008;57 000;0;0;0;3;adaptabilité;lacune de connaissances comptables/financières, des enjeux de pouvoir dans les entreprises
629;2;3;27;4;FRANCE;FR;32;2;;;;;;1;;;8;2;2009;1;2;2;2;8;8;1;;;4;3;16;;AREVA T&D;8;;;Electricité;Telecom Systems Sales Manager;Vente de systèmes télécom pour compagnies d'électricité;2009;70 000;8 000;2 000;1 000;1;diplôme de l'Ecole,   personnalité,   enthousiasme et dynamisme;rigidité des services RH
78;1;1;24;9;FRANCE;FR;34;2;;;;;;1;;;10;2;2009;1;2;;2;7;8;1;;;4;1;16;;AREVA TA;8;;;;Bid Manager;Coordination des réponses aux appels d'offre;2009;67 600;;6 000;;2;;
1061;2;3;26;5;FRANCE;FR;34;1;2002;;;;2;1;;;6;2;2009;1;2;;2;6;6;2;;;4;1;9;;ARM;2;;3;;;benchmarks de processeurs ARM;2008;55 000;2 000;;;3;les diplômes (?);?
346;2;3;31;7;FRANCE;FR;35;2;;;;;;1;;;11;1;2009;2;2;2;2;7;8;2;;;6;6;14;;Armée de l'air;;Formation;1;;Chef du département systèmes électroniques à l'Ecole de l'air;Organisation du contenu de la formation des différents cursus de l'Ecole de l'air dans le domaine des systèmes d'information et de communications,;2009;43 200;0;;0;2;Formation dans les domaines scientifiques dispensé à l'TELECOM PARISTECH + formation linguistique.  La formation dans le domaine économie-gestion m'a été moins profitable.  ;mobilité - gestion de la vie familiale
1120;2;1;31;9;FRANCE;FR;40;2;;;;;;1;;;19;1;2009;2;2;2;2;6;8;2;;;6;7;14;;Armée de Terre;;Défense;1;;responsable des opérations et instruction;assurer la préparation opérationnelle d'une unité SIC de l'armée de Terre;2008;58 000;;;;2;ardeur au travail, discipline intellectuelle et faculté d'adaptation;néant
1048;2;3;30;5;FRANCE;FR;28;1;;2009;;;1;1;;;4;2;2009;1;2;2;1;2;;1;;;1;1;7;;Artelys;1;;;Energie;Consultant en mathématiques décisionnelles;Modéliser en termes mathématiques les problèmes des clients;2009;50 000;5 000;1 000;;1;Sans être un spécialiste de quoi que ce soit, j'avais un bon background mathématiques.  J'étais motivé et suffisamment peu gourmand.;
165;2;3;27;1;FRANCE;FR;30;1;;;;2006;2;1;;;7;2;2009;1;2;2;1;7;;3;;5;5;5;1;;Ascom;12;;7;;Chef de Projet Infrastructure Rail Road;Gestion de projet de systême informatique pour Rail ou Road;2008;85 000;;;;2;Engagement;Opportunités manquantes
860;2;6;7;5;FRANCE;FR;53;1;;;;1;1;1;;;28;4;2009;1;1;1;1;4;;1;;;3;8;8;;Asialis SA   filiales   Solaris MG France, Solaris International, Apsara TV;10;;2;;PDG;;2008;84 000;;;;3;adaptabilité;volonté de finir le travail commencé, conduit à partir trop tard sans que les derniers mois ou années sur le poste enrichisse le CV et l'expérience et la valeur perçue
864;2;3;24;1;FRANCE;FR;33;1;;;;2006;2;1;;;3;1;2009;4;2;2;2;5;8;1;;;6;7;;Association cultuelle: Eglise catholique;Association diocésaine de Versailles;;Clergé;;Service paroissial;Vicaire;Chargé de la pastorale chrétienne surtout auprès des jeunes (aumônerie, catéchisme...) mais aussi le reste de la vie paroissiale  mariages, baptêmes, obsèques, messes, visites d'hopitaux, de maisons de retraite... etc.;2008;12 000;0;0;500;1;Ce que m'a apporté Telecom    une certaine forme de pensée scientifique (questions science et foi).  une ouverture sur les enjeux du monde du travail.;/
193;2;3;9;1;FRANCE;FR;49;2;;;;;;1;;;25;3;2009;1;2;2;1;7;;1;;;6;3;5;;ASTEK;10;;;Services Généraux;Responsable des Services généraux Groupe;Fédérer les Services Généraux et activités connexes au niveau du groupe;2008;100 000;;;;2;Adaptabilité, initiative;
